ID,PlotId,SubplotId,TreeId,FieldLandUse,DirectionfromCenter,DistancefromCenter,TreeStatus,Species,HeighttoCrownBase,TreeHeightLiveTop,TreeHeightTotal,CrownWidth1,CrownWidth2,CrownLightExposure,CrownPosition,PercentCrownMissing,Transparency,CrownDensity,CrownDieback,PercentImperviousBelow,PercentShrubBelow,TreeSite
825,92,1,16,P,-1,-1,P,NEOL,0.300000012,2.299999952,2.299999952,1.100000024,1.100000024,4,-1,13,-1,-1,3,0,0,N
826,92,1,17,P,-1,-1,P,CASA,1.5,3.5,3.5,1.700000048,1.700000048,4,-1,28,-1,-1,3,48,0,N
827,92,1,18,P,-1,-1,P,CASA,0.800000012,2,2,1.700000048,1.299999952,1,-1,18,-1,-1,3,0,0,N
828,92,1,19,P,-1,-1,P,CASA,1.100000024,2,2,0.899999976,0.899999976,2,-1,38,-1,-1,3,0,0,N
829,92,1,20,P,-1,-1,P,EU9,1.299999952,2,2,0.699999988,0.699999988,3,-1,18,-1,-1,3,0,0,N
830,92,1,21,P,-1,-1,P,EU9,1.299999952,2,2,0.699999988,0.699999988,3,-1,18,-1,-1,3,0,0,N
831,92,1,22,P,-1,-1,P,EU9,1.299999952,2.299999952,2.299999952,0.899999976,0.899999976,3,-1,18,-1,-1,3,0,0,N
832,92,1,23,P,-1,-1,P,EU9,1,2,2,0.600000024,0.600000024,3,-1,18,-1,-1,3,0,0,N
833,92,1,24,P,-1,-1,P,EU9,1,2,2,0.600000024,0.600000024,3,-1,18,-1,-1,3,0,0,N
834,92,1,25,P,-1,-1,P,LILU,2,4.5,4.5,3,2.5,4,-1,48,-1,-1,3,0,0,N
835,92,1,26,P,-1,-1,P,EU9,1.700000048,2.299999952,2.299999952,1,2,2,-1,18,-1,-1,3,0,28,N
836,92,1,27,P,-1,-1,P,TRSE6,3.400000095,10,10,7.5,5.5,4,-1,28,-1,-1,3,0,8,N
837,92,1,28,P,-1,-1,P,QUMY1,2.299999952,8.5,8.5,9,10.80000019,4,-1,13,-1,-1,3,0,3,N
838,92,1,29,P,-1,-1,P,QUMY1,2.299999952,8.5,8.5,7,7,4,-1,38,-1,-1,3,0,3,N
839,92,1,30,P,-1,-1,P,NEOL,0,2.200000048,2.200000048,1,1,1,-1,48,-1,-1,3,0,0,N
840,92,1,31,P,-1,-1,P,PRX,2.5,6.5,6.5,10,10,3,-1,28,-1,-1,3,13,0,N
841,92,1,32,T,-1,-1,P,LITU,4.800000191,12,12,4,4,5,-1,48,-1,-1,3,48,8,S
842,92,1,33,T,-1,-1,P,LITU,4.5,10.19999981,10.19999981,3.5,3.5,5,-1,18,-1,-1,3,48,8,S
843,92,1,34,T,-1,-1,P,LITU,7.199999809,9,9,2,2,5,-1,48,-1,-1,3,48,8,S
844,92,1,35,T,-1,-1,P,LITU,5,10.10000038,10.10000038,3,3,5,-1,3,-1,-1,3,48,8,S
845,93,1,1,M,-1,-1,P,PRSU,1.5,2.599999905,2.599999905,1.700000048,1.700000048,4,-1,13,-1,-1,3,0,18,N
846,93,1,2,R,-1,-1,P,PRX,1.200000048,2.599999905,2.599999905,1.299999952,1.200000048,3,-1,28,-1,-1,3,0,0,N
847,93,1,3,R,-1,-1,P,TE6,1.399999976,3,3,1.600000024,1.600000024,4,-1,8,-1,-1,3,0,0,N
848,93,1,4,R,-1,-1,P,PIDE,1.399999976,4,4,1.799999952,1.799999952,4,-1,13,-1,-1,3,0,0,N
849,94,1,1,I,-1,-1,I,CACR27,1.299999952,7.599999905,7.599999905,9,4.199999809,4,-1,38,-1,-1,3,28,0,S
850,94,1,2,I,-1,-1,I,CISP,0.899999976,2.5,2.5,3,3,5,-1,3,-1,-1,3,0,0,S
851,94,1,3,I,-1,-1,P,CICA,2.5,3.5,3.5,1.799999952,1.799999952,4,-1,18,-1,-1,3,28,0,S
852,94,1,4,I,-1,-1,P,CICA,2,3,3,1.5,1.5,4,-1,18,-1,-1,3,28,0,S
853,94,1,5,I,-1,-1,P,CICA,2,3,3,1,1.5,4,-1,18,-1,-1,3,28,0,S
854,95,1,1,R,-1,-1,P,OLEU,1,2.599999905,2.599999905,1.200000048,1.200000048,3,-1,13,-1,-1,3,13,0,N
855,95,1,2,R,-1,-1,P,FRGR1,0.300000012,2.599999905,2.599999905,1.200000048,1.200000048,4,-1,23,-1,-1,3,13,13,N
856,96,1,1,R,-1,-1,P,NADO,0.300000012,2,2,1.100000024,1.100000024,3,-1,13,-1,-1,3,63,0,N
857,96,1,2,R,-1,-1,P,SC3,0.699999988,2.299999952,2.299999952,1,1.200000048,3,-1,13,-1,-1,3,18,8,N
858,96,1,3,R,-1,-1,P,CEJA,1.200000048,2.299999952,2.299999952,0.699999988,0.699999988,2,-1,28,-1,-1,3,8,8,N
859,96,1,4,R,-1,-1,P,ILAT,1.200000048,2.299999952,2.299999952,0.600000024,0.600000024,3,-1,38,-1,-1,3,8,0,N
860,96,1,5,R,-1,-1,P,NADO,1.799999952,2.799999952,2.799999952,0.649999976,0.649999976,3,-1,28,-1,-1,3,8,0,N
861,96,1,6,R,-1,-1,P,TACA,1,3.200000048,3.200000048,1.5,1.5,4,-1,28,-1,-1,3,8,3,N
862,97,1,1,M,-1,-1,P,PHGL,0.800000012,3,3,1.200000048,1,1,-1,38,-1,-1,3,0,0,N
863,97,1,2,M,-1,-1,P,OSFR,0.300000012,3,3,1.200000048,1.399999976,2,-1,0,-1,-1,3,0,0,N
864,97,1,3,M,-1,-1,P,PHGL,0.600000024,2.200000048,2.200000048,0.600000024,0.600000024,2,-1,18,-1,-1,3,0,0,N
865,97,1,4,M,-1,-1,P,OSFR,0.600000024,2.400000095,2.400000095,1.200000048,1.200000048,3,-1,13,-1,-1,3,0,0,N
866,97,1,5,M,-1,-1,P,PHGL,0.400000006,2.400000095,2.400000095,1.200000048,1.200000048,4,-1,3,-1,-1,3,0,0,N
867,97,1,6,M,-1,-1,P,MYHA,3,6,6,3,3.599999905,1,-1,13,-1,-1,3,0,0,N
868,97,1,7,M,-1,-1,P,FAJA,1,3,3,2.200000048,1.799999952,1,-1,28,-1,-1,3,0,0,N
869,97,1,8,M,-1,-1,P,MYHA,3,6,6,3,3,1,-1,8,-1,-1,3,0,0,N
870,97,1,9,M,-1,-1,P,MEAZ,0,4,4,2,2.5,1,-1,58,-1,-1,3,0,0,N
871,99,1,1,R,-1,-1,P,OLEU,1.5,3,3,1.200000048,1.200000048,4,-1,13,-1,-1,3,0,0,N
872,99,1,2,R,-1,-1,P,QUAL2,1,2.299999952,2.299999952,1.700000048,1.700000048,4,-1,28,-1,-1,3,0,0,N
873,99,1,3,R,-1,-1,P,ACPA,1.799999952,2.299999952,2.299999952,1.5,1.5,5,-1,23,-1,-1,3,8,8,N
874,99,1,4,R,-1,-1,P,CAJA9,1,2.200000048,2.200000048,1.200000048,1.200000048,4,-1,18,-1,-1,3,0,0,N
875,99,1,5,R,-1,-1,P,OSFR,1.5,5.5,5.5,2.799999952,2.799999952,5,-1,8,-1,-1,3,8,8,N
876,100,1,1,R,-1,-1,P,PHGL,1.600000024,3,3,0.800000012,0.800000012,1,-1,8,-1,-1,3,0,0,N
877,100,1,2,R,-1,-1,P,NADO,0.300000012,2,2,1,1,1,-1,8,-1,-1,3,0,0,N
878,100,1,3,R,-1,-1,P,PHGL,1.600000024,3,3,0.800000012,0.800000012,2,-1,8,-1,-1,3,0,0,N
879,100,1,4,R,-1,-1,P,COFL,2,5,5,3,3,2,-1,13,-1,-1,3,18,3,N
880,100,1,5,R,-1,-1,P,MALI,2,4,4,3,3,4,-1,23,-1,-1,3,23,48,N
881,100,1,6,R,-1,-1,P,POMA,1.200000048,4,4,1.700000048,2.700000048,3,-1,23,-1,-1,3,43,3,N
882,100,1,7,R,-1,-1,P,CASA,1.299999952,2,2,0.899999976,0.899999976,3,-1,3,-1,-1,3,0,18,N
883,101,1,1,S,-1,-1,P,CIRE3,1.700000048,8,8,7,7,5,-1,8,-1,-1,3,0,0,N
884,101,1,2,S,-1,-1,P,NADO,1.200000048,2.099999905,2.099999905,1.200000048,1.200000048,1,-1,13,-1,-1,3,0,0,N
885,101,1,3,S,-1,-1,P,LILU,2.099999905,4.5,4.5,1.5,1.5,4,-1,28,-1,-1,3,0,0,N
886,101,1,4,S,-1,-1,P,TE6,1.5,3.200000048,3.200000048,1.200000048,1.200000048,5,-1,13,-1,-1,3,0,0,N
887,101,1,5,S,-1,-1,P,NADO,1.5,2.299999952,2.299999952,1,1,2,-1,18,-1,-1,3,0,0,N
888,101,1,6,S,-1,-1,P,NADO,1.5,2.299999952,2.299999952,1,1,2,-1,23,-1,-1,3,0,0,N
889,101,1,7,S,-1,-1,P,CAJA9,1.5,2.299999952,2.299999952,1.200000048,1.200000048,3,-1,3,-1,-1,3,0,0,N
890,101,1,8,S,-1,-1,P,CAJA9,1.5,2.299999952,2.299999952,1,1,3,-1,3,-1,-1,3,0,0,N
891,101,1,9,S,-1,-1,P,LILU,1.799999952,6,6,1.5,1.5,5,-1,18,-1,-1,3,0,0,N
892,101,1,10,S,-1,-1,P,DIKA,1.299999952,3,3,1,1,4,-1,8,-1,-1,3,0,0,N
893,101,1,11,S,-1,-1,P,DIKA,1.399999976,3.200000048,3.200000048,1.200000048,1.200000048,3,-1,8,-1,-1,3,0,0,N
894,101,1,12,S,-1,-1,P,DIKA,1.399999976,3.400000095,3.400000095,1.200000048,1.200000048,3,-1,8,-1,-1,3,0,0,N
895,101,1,13,S,-1,-1,P,CAJA9,1.299999952,2.200000048,2.200000048,0.600000024,0.600000024,4,-1,3,-1,-1,3,0,0,N
896,101,1,14,S,-1,-1,P,CAJA9,1.399999976,2.200000048,2.200000048,0.800000012,0.800000012,3,-1,3,-1,-1,3,0,0,N
897,101,1,15,S,-1,-1,P,DIKA,1.649999976,5.5,5.5,4,4,5,-1,3,-1,-1,3,0,0,N
898,101,1,16,S,-1,-1,P,PIHO1,0.5,2.299999952,2.299999952,1,1.200000048,5,-1,13,-1,-1,3,0,0,N
899,102,1,1,R,-1,-1,P,ROBA,1.600000024,2.799999952,2.799999952,1.200000048,4,3,-1,8,-1,-1,3,68,18,N
900,102,1,2,R,-1,-1,P,PHGL,2.700000048,4,4,1.200000048,1.299999952,3,-1,13,-1,-1,3,0,68,N
901,102,1,3,R,-1,-1,P,OSHE,1.5,2.599999905,2.599999905,1,1,2,-1,23,-1,-1,3,0,0,N
902,103,1,1,R,-1,-1,P,ROCH,2.900000095,3,3,0.150000006,0.150000006,3,-1,93,-1,-1,3,100,100,N
903,103,1,2,R,-1,-1,P,PRX,1.700000048,2.599999905,2.599999905,1.5,1.299999952,5,-1,28,-1,-1,3,100,23,N
904,104,1,1,R,-1,-1,P,NADO,0,2.5,2.5,0.600000024,0.600000024,2,-1,48,-1,-1,3,0,3,N
905,104,1,2,R,-1,-1,P,CASA,0.600000024,2.5,2.5,1,1,4,-1,28,-1,-1,3,8,0,N
906,106,1,1,R,-1,-1,P,POMA,2.5,6,6,2.5,2.5,3,-1,28,-1,-1,3,0,0,N
907,106,1,2,R,-1,-1,P,OSFR,2.5,5.5,5.5,3.5,3.5,4,-1,3,-1,-1,3,0,0,N
908,106,1,3,R,-1,-1,P,POMA,2,4,4,1.799999952,1.5,2,-1,18,-1,-1,3,0,0,N
909,107,1,1,R,-1,-1,P,ILAT,3,6,6,3,3,4,-1,8,-1,-1,3,0,0,N
910,107,1,2,R,-1,-1,P,TRFO,3.5,5,5,1.799999952,1.799999952,3,-1,8,-1,-1,3,0,0,N
911,107,1,3,R,-1,-1,P,JUCH,2,5.5,5.5,1.299999952,1.299999952,4,-1,8,-1,-1,3,0,0,N
912,107,1,4,R,-1,-1,P,CRJA,6,8,8,2,2,5,-1,28,-1,-1,3,0,0,N
913,107,1,5,R,-1,-1,P,CAJA9,2,4,4,0.699999988,0.800000012,4,-1,28,-1,-1,3,0,0,N
914,108,1,1,M,-1,-1,P,STPS,1.600000024,2.299999952,2.299999952,1.600000024,0.800000012,5,-1,13,-1,-1,3,0,0,N
915,108,1,2,M,-1,-1,P,CACR27,1.600000024,2.400000095,2.400000095,1.200000048,1.200000048,5,-1,18,-1,-1,3,0,0,N
916,109,1,1,R,-1,-1,P,QUAL2,1.899999976,3.200000048,3.200000048,1.5,1.200000048,3,-1,18,-1,-1,3,28,28,N
917,109,1,2,R,-1,-1,P,LILU,1,2.5,2.5,0.600000024,0.600000024,3,-1,58,-1,-1,3,73,0,N
918,111,1,1,W,-1,-1,I,MACLASS,3,7,7,5,5,4,-1,28,-1,-1,3,0,28,N
919,111,1,2,W,-1,-1,I,DIKA,2,6,6,5,5,3,-1,28,-1,-1,3,0,28,N
920,111,1,3,W,-1,-1,I,ERJA,2,6,6,4,4,2,-1,33,-1,-1,3,0,28,N
921,111,1,4,W,-1,-1,I,DIKA,2,5,5,4,3.5,2,-1,33,-1,-1,3,0,33,N
922,111,1,5,W,-1,-1,I,MACLASS,1.5,4,4,4,4,3,-1,38,-1,-1,3,0,0,N
923,111,1,6,W,-1,-1,I,CESI4,2,4.5,4.5,3.5,4,1,-1,33,-1,-1,3,0,0,N
924,111,1,7,W,-1,-1,I,LILU,2.5,4.5,4.5,3,3,1,-1,33,-1,-1,3,0,0,N
925,111,1,8,W,-1,-1,I,EUJAAM,0.5,3,3,1.5,1.5,1,-1,13,-1,-1,3,0,0,N
926,111,1,9,W,-1,-1,I,EUJAAM,0.5,3,3,1.5,1.5,1,-1,13,-1,-1,3,0,0,N
927,111,1,10,W,-1,-1,I,EUJAAM,0.5,3,3,1.5,1.5,1,-1,13,-1,-1,3,0,0,N
928,111,1,11,W,-1,-1,I,MACLASS,3,10,10,8.5,9.5,5,-1,18,-1,-1,3,0,0,N
929,111,1,12,W,-1,-1,I,ZESE,2.5,4,4,1,1,2,-1,23,-1,-1,3,0,18,N
930,111,1,13,W,-1,-1,I,ZESE,2.5,4,4,1,1,2,-1,23,-1,-1,3,0,18,N
931,111,1,14,W,-1,-1,I,ZESE,2.5,4,4,1,1,1,-1,23,-1,-1,3,0,18,N
932,111,1,15,W,-1,-1,I,ERJA,0.300000012,6.5,6.5,7.800000191,7.800000191,5,-1,13,-1,-1,3,0,0,N
933,111,1,16,W,-1,-1,I,ZESE,3,4,4,1,1.200000048,2,-1,18,-1,-1,3,0,0,N
934,111,1,17,W,-1,-1,I,GIBI,2.599999905,12.60000038,12.60000038,9.5,10.19999981,2,-1,28,-1,-1,3,0,0,N
935,112,1,1,R,-1,-1,P,CAJA9,0.699999988,2,2,1,1,4,-1,18,-1,-1,3,0,68,N
936,113,1,1,P,-1,-1,P,ACBU,3,9.600000381,9.600000381,4.800000191,5.5,5,-1,18,-1,-1,3,0,0,S
937,113,1,2,P,-1,-1,P,CICA,3,9.800000191,9.800000191,4.800000191,5,5,-1,13,-1,-1,3,0,0,S
938,113,1,3,P,-1,-1,P,CICA,3,7.300000191,7.300000191,6,6,5,-1,3,-1,-1,3,0,0,S
939,113,1,4,P,-1,-1,P,CICA,3,9.100000381,9.100000381,5.5,5.5,5,-1,0,-1,-1,3,0,0,N
940,113,1,5,P,-1,-1,P,ZESE,2.700000048,9.100000381,9.100000381,6,7.800000191,5,-1,3,-1,-1,3,0,0,N
941,114,1,1,P,-1,-1,P,PRX,1.700000048,11,11,12.60000038,10,5,-1,3,-1,-1,3,8,23,N
942,114,1,2,P,-1,-1,I,CICA,0.449999988,2.700000048,2.700000048,1.700000048,1.600000024,3,-1,13,-1,-1,3,3,3,N
943,114,1,3,P,-1,-1,P,LAIN,1.200000048,6,6,5,5.5,2,-1,23,-1,-1,3,38,3,N
944,114,1,4,P,-1,-1,P,ABGR4,1,2.099999905,2.099999905,1.799999952,1.600000024,2,-1,13,-1,-1,3,13,0,N
945,114,1,5,P,-1,-1,P,HISY,1.700000048,3.599999905,3.599999905,2.200000048,2.700000048,5,-1,13,-1,-1,3,0,100,N
946,114,1,6,P,-1,-1,P,OSFR,1.799999952,4.699999809,4.699999809,5.5,4.5,4,-1,13,-1,-1,3,28,3,N
947,114,1,7,P,-1,-1,P,LAIN,2.200000048,6.599999905,6.599999905,4.5,5.5,2,-1,18,-1,-1,3,28,28,N
948,114,1,8,P,-1,-1,P,MACLASS,0,3.599999905,3.599999905,4,4,1,-1,18,-1,-1,3,0,8,N
949,114,1,9,P,-1,-1,P,PRX,2.299999952,7.5,7.5,15.60000038,11.39999962,5,-1,8,-1,-1,3,53,28,S
950,114,1,10,P,-1,-1,P,MYHA,2,6,6,4,4,2,-1,38,-1,-1,3,8,28,S
951,115,1,1,R,-1,-1,P,PRX,1,2.700000048,2.700000048,1.299999952,1.299999952,2,-1,13,-1,-1,3,8,0,N
952,115,1,2,R,-1,-1,P,CRJA,1.200000048,2.700000048,2.700000048,1.200000048,1.299999952,1,-1,3,-1,-1,3,8,0,N
953,115,1,3,R,-1,-1,P,OSFR,1.75,2.900000095,2.900000095,1.75,0.800000012,5,-1,78,-1,-1,3,18,0,N
954,116,1,1,S,-1,-1,P,PRPE2,1.5,3,3,3,3.400000095,4,-1,13,-1,-1,3,3,0,N
955,116,1,2,S,-1,-1,P,QUAL2,1.600000024,5.199999809,5.199999809,9,10.80000019,5,-1,8,-1,-1,3,8,0,N
956,116,1,3,S,-1,-1,P,GA2,1,2.299999952,2.299999952,1,1,1,-1,28,-1,-1,3,0,0,N
957,116,1,4,S,-1,-1,P,COOF,1.700000048,4,4,1.5,1.200000048,3,-1,48,-1,-1,3,8,43,N
958,116,1,5,S,-1,-1,P,QUAL2,3,4,4,1,1,0,-1,18,-1,-1,3,0,0,N
959,116,1,6,S,-1,-1,P,COOF,1.700000048,4,4,1.5,1.5,3,-1,48,-1,-1,3,0,0,N
960,116,1,7,S,-1,-1,P,OSHE,1.5,2,2,1.200000048,0.800000012,1,-1,58,-1,-1,3,0,0,N
961,116,1,8,S,-1,-1,P,PRMU2,1.5,2.799999952,2.799999952,3,3.200000048,2,-1,8,-1,-1,3,48,0,N
962,116,1,9,S,-1,-1,P,HISY,1.700000048,2.599999905,2.599999905,1,1,1,-1,23,-1,-1,3,48,0,N
963,116,1,10,S,-1,-1,P,HISY,1.5,2.299999952,2.299999952,1.200000048,1.200000048,0,-1,58,-1,-1,3,38,0,N
964,116,1,11,S,-1,-1,P,LILU,1.700000048,5.300000191,5.300000191,6,6,5,-1,28,-1,-1,3,18,0,N
965,116,1,12,S,-1,-1,P,ACPA,2,5.699999809,5.699999809,8,8,4,-1,18,-1,-1,3,0,0,N
966,116,1,13,S,-1,-1,P,QUAL2,2.5,5.800000191,5.800000191,6,5,4,-1,18,-1,-1,3,0,0,N
967,116,1,14,S,-1,-1,P,QUAL2,1.799999952,5.300000191,5.300000191,6,5.5,3,-1,18,-1,-1,3,0,0,N
968,118,1,1,R,-1,-1,P,NADO,1.5,3,3,1,1,2,-1,18,-1,-1,3,0,0,N
969,118,1,2,R,-1,-1,P,NADO,1.5,3,3,1,1,3,-1,18,-1,-1,3,0,0,N
970,118,1,3,R,-1,-1,P,NADO,1.299999952,2.599999905,2.599999905,1,1,2,-1,18,-1,-1,3,0,23,N
971,118,1,4,R,-1,-1,P,LILU,1.299999952,3,3,1.799999952,1.799999952,5,-1,3,-1,-1,3,28,0,N
972,118,1,5,R,-1,-1,P,CAJA9,1.299999952,4.5,4.5,1.5,1.5,2,-1,18,-1,-1,3,0,0,N
973,118,1,6,R,-1,-1,P,CAJA9,1.299999952,4.5,4.5,1.5,1.5,3,-1,18,-1,-1,3,0,0,N
974,118,1,7,R,-1,-1,P,SPTH2,1.5,3.5,3.5,0.600000024,0.600000024,3,-1,28,-1,-1,3,0,0,N
975,118,1,8,R,-1,-1,P,CAJA9,1,3,3,1,0.800000012,4,-1,13,-1,-1,3,0,28,N
976,118,1,9,R,-1,-1,P,AUJA,1.399999976,2.099999905,2.099999905,1,1,2,-1,3,-1,-1,3,0,28,N
977,118,1,10,R,-1,-1,P,CASA,1,2.400000095,2.400000095,1,1,3,-1,3,-1,-1,3,0,0,N
978,118,1,11,R,-1,-1,P,LILU,1.700000048,2.099999905,2.099999905,0.5,0.5,4,-1,28,-1,-1,3,0,0,N
979,118,1,12,R,-1,-1,P,ROBA,1.200000048,3,3,0.5,1.5,4,-1,8,-1,-1,3,0,0,N
980,119,1,1,R,-1,-1,P,DE9,2.5,3.5,3.5,1.799999952,1.799999952,3,-1,13,-1,-1,3,0,0,N
981,119,1,2,R,-1,-1,P,DE9,1.799999952,2.5,2.5,1.5,1.5,4,-1,18,-1,-1,3,0,0,N
982,119,1,3,R,-1,-1,P,CISP,2,3.5,3.5,1.799999952,1.799999952,3,-1,18,-1,-1,3,0,0,N
983,119,1,4,R,-1,-1,P,CISP,2,3.5,3.5,1.799999952,1.799999952,3,-1,18,-1,-1,3,0,0,N
984,119,1,5,R,-1,-1,P,DE9,2,5,5,1.600000024,1.600000024,4,-1,8,-1,-1,3,0,0,N
985,120,1,1,C,-1,-1,I,BO12,0.400000006,2,2,1.5,3,4,-1,8,-1,-1,3,100,0,N
986,121,1,1,R,-1,-1,P,PRSU,1,2.700000048,2.700000048,0.5,0.5,3,-1,73,-1,-1,3,58,0,N
987,121,1,2,R,-1,-1,P,ROHY,0.5,2.700000048,2.700000048,0.699999988,0.699999988,3,-1,8,-1,-1,3,8,0,N
988,121,1,3,R,-1,-1,P,DIKA,0.800000012,3.200000048,3.200000048,1.5,1.5,4,-1,3,-1,-1,3,18,0,N
989,121,1,4,R,-1,-1,P,ACPA,2,3.400000095,3.400000095,1.700000048,1.600000024,3,-1,13,-1,-1,3,48,68,N
990,121,1,5,R,-1,-1,P,CAJA9,1.299999952,3,3,1,1,2,-1,8,-1,-1,3,8,100,N
991,121,1,6,R,-1,-1,P,COKO,1,3.099999905,3.099999905,1.200000048,1.200000048,3,-1,38,-1,-1,3,33,68,N
992,122,1,1,C,-1,-1,P,CICA,2.799999952,9.100000381,9.100000381,5,5,4,-1,28,-1,-1,3,68,0,N
993,122,1,2,C,-1,-1,P,PRX,2.599999905,8.600000381,8.600000381,6,5,3,-1,38,-1,-1,3,68,0,N
994,123,1,1,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
995,123,1,2,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
996,123,1,3,P,-1,-1,I,MACLASS,2.299999952,3,3,1.5,2.5,2,-1,28,-1,-1,3,0,0,N
997,123,1,4,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
998,123,1,5,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
999,123,1,6,P,-1,-1,I,MACLASS,2.299999952,3.5,3.5,1.600000024,1.600000024,2,-1,28,-1,-1,3,0,0,N
1000,123,1,7,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1001,123,1,8,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1002,123,1,9,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1003,123,1,10,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1004,123,1,11,P,-1,-1,I,MACLASS,2.299999952,3.5,3.5,1.600000024,1.600000024,2,-1,28,-1,-1,3,0,0,N
1005,123,1,12,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1006,123,1,13,P,-1,-1,P,LILU,6.5,9,9,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1007,123,1,14,P,-1,-1,I,MACLASS,2.299999952,3.5,3.5,1.600000024,1.600000024,2,-1,28,-1,-1,3,0,0,N
1008,123,1,15,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1009,123,1,16,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1010,123,1,17,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1011,123,1,18,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1012,123,1,19,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1013,123,1,20,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1014,123,1,21,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1015,123,1,22,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1016,123,1,23,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1017,123,1,24,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1018,123,1,25,P,-1,-1,P,LILU,6.5,9.5,9.5,4.5,2.400000095,3,-1,28,-1,-1,3,0,0,N
1019,123,1,26,P,-1,-1,P,ACBU,8,14.30000019,14.30000019,5,6,4,-1,28,-1,-1,3,0,0,N
1020,123,1,27,P,-1,-1,P,ACBU,7,13.19999981,13.19999981,5,5,4,-1,28,-1,-1,3,0,0,N
1021,123,1,28,P,-1,-1,P,ACBU,6.5,9.5,9.5,4,4,4,-1,28,-1,-1,3,0,0,N
1022,123,1,29,P,-1,-1,I,QUAL2,2,4,4,1.799999952,1.799999952,3,-1,8,-1,-1,3,0,48,N
1023,123,1,30,P,-1,-1,P,QUAL2,3.5,6,6,2.299999952,2.299999952,2,-1,18,-1,-1,3,0,0,N
1024,123,1,31,P,-1,-1,I,MACLASS,3,4.5,4.5,1.5,1.5,2,-1,38,-1,-1,3,0,0,N
1025,123,1,32,P,-1,-1,I,MACLASS,3,4.5,4.5,1.5,1.5,2,-1,38,-1,-1,3,0,0,N
1026,123,1,33,P,-1,-1,P,QUAL2,2.5,8,8,2.799999952,2.5,3,-1,23,-1,-1,3,0,0,N
1027,123,1,34,P,-1,-1,P,LILU,8,10,10,2,2,4,-1,13,-1,-1,3,0,0,N
1028,123,1,35,P,-1,-1,P,QUAL2,10,12,12,3,2.5,4,-1,18,-1,-1,3,0,0,N
1029,123,1,36,P,-1,-1,P,QUAL2,1.5,2,2,1.200000048,1.200000048,3,-1,13,-1,-1,3,0,0,N
1030,123,1,37,P,-1,-1,P,QUAL2,2.5,7.5,7.5,4.5,4.5,3,-1,8,-1,-1,3,0,0,N
1031,123,1,38,P,-1,-1,I,QUAL2,7,10,10,3,3,3,-1,13,-1,-1,3,0,0,N
1032,123,1,39,P,-1,-1,P,QUAL2,3,8,8,4.5,4.5,3,-1,13,-1,-1,3,0,0,N
1033,123,1,40,P,-1,-1,P,QUAL2,8,13,13,8,8,3,-1,18,-1,-1,3,0,0,N
1034,123,1,41,P,-1,-1,P,CICA,6,14,14,11,11,3,-1,18,-1,-1,3,0,0,N
1035,123,1,42,P,-1,-1,I,TOCI,1.600000024,2.099999905,2.099999905,0.699999988,0.699999988,4,-1,33,-1,-1,3,0,0,N
1036,123,1,43,P,-1,-1,I,TOCI,2.5,3,3,0.699999988,0.699999988,4,-1,8,-1,-1,3,0,0,N
1037,123,1,44,P,-1,-1,P,QUAL2,2,14,14,8,8,3,-1,43,-1,-1,3,0,0,N
1038,126,1,1,R,-1,-1,P,OSFR,1.5,2.700000048,2.700000048,0.699999988,0.699999988,4,-1,23,-1,-1,3,18,18,N
